Postevauation: Average Fitness 1574.62 Total Steps 787058
Postevauation: Average Fitness 1522.07 Total Steps 828555
Postevauation: Average Fitness 1906.55 Total Steps 849906
Postevauation: Average Fitness 1698.16 Total Steps 863562
Postevauation: Average Fitness 2092.44 Total Steps 923678
Postevauation: Average Fitness 1349.22 Total Steps 683659
Postevauation: Average Fitness 1441.61 Total Steps 733305
Postevauation: Average Fitness 1721.40 Total Steps 779319
Postevauation: Average Fitness 1620.04 Total Steps 804986
Postevauation: Average Fitness 1775.66 Total Steps 898977
