Postevauation: Average Fitness 156.16 Total Steps 87617
Postevauation: Average Fitness 132.53 Total Steps 84044
Postevauation: Average Fitness 91.16 Total Steps 85631
Postevauation: Average Fitness 141.83 Total Steps 90283
Postevauation: Average Fitness 123.32 Total Steps 92631
Postevauation: Average Fitness 86.93 Total Steps 77481
Postevauation: Average Fitness 105.01 Total Steps 83108
Postevauation: Average Fitness 106.63 Total Steps 82840
Postevauation: Average Fitness 121.11 Total Steps 85859
Postevauation: Average Fitness 136.59 Total Steps 90089
