Postevauation: Average Fitness 2195.26 Total Steps 8132
Postevauation: Average Fitness 1910.38 Total Steps 9712
Postevauation: Average Fitness 2629.47 Total Steps 10000
Postevauation: Average Fitness 2705.76 Total Steps 10000
Postevauation: Average Fitness 2548.38 Total Steps 10000
Postevauation: Average Fitness 2719.43 Total Steps 10000
Postevauation: Average Fitness 2367.84 Total Steps 9163
Postevauation: Average Fitness 1975.91 Total Steps 8566
Postevauation: Average Fitness 2556.76 Total Steps 9448
Postevauation: Average Fitness 1252.92 Total Steps 8384
