Postevauation: Average Fitness 480.38 Total Steps 2776
Postevauation: Average Fitness 1119.48 Total Steps 7439
Postevauation: Average Fitness 2582.86 Total Steps 10000
Postevauation: Average Fitness 2003.30 Total Steps 10000
Postevauation: Average Fitness 15.55 Total Steps 229
Postevauation: Average Fitness 1117.11 Total Steps 6129
Postevauation: Average Fitness 2417.99 Total Steps 10000
Postevauation: Average Fitness 16.35 Total Steps 223
Postevauation: Average Fitness 1311.22 Total Steps 7516
Postevauation: Average Fitness 1352.12 Total Steps 8525
