Postevauation: Average Fitness 93.09 Total Steps 67645
Postevauation: Average Fitness 91.96 Total Steps 68403
Postevauation: Average Fitness 138.22 Total Steps 79083
Postevauation: Average Fitness 126.53 Total Steps 90195
Postevauation: Average Fitness 153.72 Total Steps 87000
Postevauation: Average Fitness 95.95 Total Steps 71460
Postevauation: Average Fitness 86.53 Total Steps 79711
Postevauation: Average Fitness 117.71 Total Steps 91280
Postevauation: Average Fitness 123.76 Total Steps 88215
Postevauation: Average Fitness 105.97 Total Steps 107831
