Postevauation: Average Fitness 2292.80 Total Steps 8878
Postevauation: Average Fitness 14.60 Total Steps 225
Postevauation: Average Fitness 1972.14 Total Steps 10000
Postevauation: Average Fitness 2151.44 Total Steps 8446
Postevauation: Average Fitness 1771.35 Total Steps 10000
Postevauation: Average Fitness 1768.26 Total Steps 7007
Postevauation: Average Fitness 2314.94 Total Steps 10000
Postevauation: Average Fitness 2522.45 Total Steps 9703
Postevauation: Average Fitness 2702.26 Total Steps 10000
Postevauation: Average Fitness 830.22 Total Steps 4352
